comment_id,task_id,user_id,body,created_at
3777,62,43,Comment 3777: investigating issue 177.,2025-06-30 16:45:16
3778,2989,140,Comment 3778: investigating issue 178.,2025-09-16 15:52:43
3779,476,173,Comment 3779: investigating issue 179.,2025-04-15 20:05:30
3780,2099,185,Comment 3780: investigating issue 180.,2024-11-19 11:09:42
3781,2129,161,Comment 3781: investigating issue 181.,2024-12-26 10:09:20
3782,577,3,Comment 3782: investigating issue 182.,2024-12-17 21:18:08
3783,308,105,Comment 3783: investigating issue 183.,2025-09-07 14:07:02
3784,14,232,Comment 3784: investigating issue 184.,2024-10-29 04:21:26
3785,2023,220,Comment 3785: investigating issue 185.,2024-09-19 20:01:10
3786,2360,68,Comment 3786: investigating issue 186.,2024-10-24 09:52:02
3787,1157,51,Comment 3787: investigating issue 187.,2024-09-07 09:26:30
3788,278,147,Comment 3788: investigating issue 188.,2025-07-15 22:21:47
3789,4435,249,Comment 3789: investigating issue 189.,2025-09-03 20:35:59
3790,2898,74,Comment 3790: investigating issue 190.,2024-11-04 10:02:46
3791,332,31,Comment 3791: investigating issue 191.,2025-04-11 12:32:56
3792,4516,221,Comment 3792: investigating issue 192.,2025-05-04 06:47:12
3793,2455,90,Comment 3793: investigating issue 193.,2025-05-30 04:10:30
3794,2713,222,Comment 3794: investigating issue 194.,2025-06-27 16:37:50
3795,1165,94,Comment 3795: investigating issue 195.,2025-01-09 01:53:18
3796,452,165,Comment 3796: investigating issue 196.,2025-03-28 10:26:37
3797,2321,49,Comment 3797: investigating issue 197.,2025-08-25 21:29:24
3798,726,10,Comment 3798: investigating issue 198.,2025-05-30 06:48:14
3799,3136,255,Comment 3799: investigating issue 199.,2025-02-16 11:03:48
3800,4920,74,Comment 3800: investigating issue 0.,2025-02-17 18:38:11
3801,3371,294,Comment 3801: investigating issue 1.,2024-09-28 04:58:37
3802,3815,5,Comment 3802: investigating issue 2.,2025-06-24 16:21:17
3803,2058,265,Comment 3803: investigating issue 3.,2025-09-20 03:02:24
3804,1161,124,Comment 3804: investigating issue 4.,2025-05-20 08:42:13
3805,4297,97,Comment 3805: investigating issue 5.,2025-05-19 20:51:31
3806,677,237,Comment 3806: investigating issue 6.,2025-06-12 14:38:53
3807,1137,28,Comment 3807: investigating issue 7.,2025-04-26 20:44:51
3808,3807,248,Comment 3808: investigating issue 8.,2024-09-20 15:14:39
3809,327,157,Comment 3809: investigating issue 9.,2025-02-01 08:53:21
3810,60,229,Comment 3810: investigating issue 10.,2025-07-03 02:32:33
3811,1063,237,Comment 3811: investigating issue 11.,2025-03-14 18:03:10
3812,1394,186,Comment 3812: investigating issue 12.,2025-05-26 22:04:47
3813,1748,280,Comment 3813: investigating issue 13.,2025-01-03 00:55:20
3814,3769,158,Comment 3814: investigating issue 14.,2025-02-17 09:04:38
3815,4576,120,Comment 3815: investigating issue 15.,2025-01-01 18:29:01
3816,3234,83,Comment 3816: investigating issue 16.,2024-12-10 15:24:29
3817,2764,30,Comment 3817: investigating issue 17.,2025-07-30 04:57:42
3818,1706,156,Comment 3818: investigating issue 18.,2025-02-13 10:20:06
3819,3732,121,Comment 3819: investigating issue 19.,2024-12-17 23:43:03
3820,1900,2,Comment 3820: investigating issue 20.,2024-10-27 23:59:32
3821,2131,211,Comment 3821: investigating issue 21.,2025-03-20 22:15:52
3822,3474,248,Comment 3822: investigating issue 22.,2025-06-11 22:15:51
3823,245,128,Comment 3823: investigating issue 23.,2024-10-16 06:16:14
3824,4934,168,Comment 3824: investigating issue 24.,2025-04-19 20:30:41
3825,698,278,Comment 3825: investigating issue 25.,2025-05-05 13:34:28
3826,1356,32,Comment 3826: investigating issue 26.,2025-02-14 08:23:07
3827,4791,254,Comment 3827: investigating issue 27.,2024-11-23 06:17:44
3828,358,62,Comment 3828: investigating issue 28.,2024-09-17 20:17:46
3829,2264,139,Comment 3829: investigating issue 29.,2025-02-17 16:17:42
3830,1785,19,Comment 3830: investigating issue 30.,2025-06-12 00:05:14
3831,355,299,Comment 3831: investigating issue 31.,2024-10-14 02:14:11
3832,4759,124,Comment 3832: investigating issue 32.,2025-03-19 00:44:50
3833,337,297,Comment 3833: investigating issue 33.,2025-07-17 04:46:53
3834,162,29,Comment 3834: investigating issue 34.,2025-09-11 00:23:40
3835,3312,258,Comment 3835: investigating issue 35.,2025-04-17 04:55:20
3836,4315,201,Comment 3836: investigating issue 36.,2025-06-19 17:56:05
3837,2682,267,Comment 3837: investigating issue 37.,2025-04-26 02:19:15
3838,1274,84,Comment 3838: investigating issue 38.,2025-06-02 15:56:17
3839,1517,238,Comment 3839: investigating issue 39.,2025-08-10 05:59:21
3840,3197,268,Comment 3840: investigating issue 40.,2025-06-02 18:14:54
3841,3831,172,Comment 3841: investigating issue 41.,2025-06-14 01:23:41
3842,3562,151,Comment 3842: investigating issue 42.,2025-05-02 17:32:01
3843,1160,298,Comment 3843: investigating issue 43.,2025-01-16 20:30:22
3844,4049,253,Comment 3844: investigating issue 44.,2025-05-25 16:32:57
3845,189,45,Comment 3845: investigating issue 45.,2025-02-12 20:52:03
3846,1200,185,Comment 3846: investigating issue 46.,2024-12-12 23:14:43
3847,3341,226,Comment 3847: investigating issue 47.,2025-05-03 01:18:50
3848,4996,144,Comment 3848: investigating issue 48.,2024-12-18 12:03:50
3849,1533,89,Comment 3849: investigating issue 49.,2024-11-11 15:38:22
3850,3477,198,Comment 3850: investigating issue 50.,2024-10-17 16:13:15
3851,2911,90,Comment 3851: investigating issue 51.,2025-01-28 21:17:39
3852,4172,53,Comment 3852: investigating issue 52.,2025-04-03 21:48:00
3853,4990,281,Comment 3853: investigating issue 53.,2025-08-18 04:44:06
3854,621,148,Comment 3854: investigating issue 54.,2025-01-21 16:28:16
3855,179,114,Comment 3855: investigating issue 55.,2025-05-07 16:50:25
3856,3740,256,Comment 3856: investigating issue 56.,2025-08-17 16:10:04
3857,1806,62,Comment 3857: investigating issue 57.,2025-01-17 22:47:59
3858,2077,26,Comment 3858: investigating issue 58.,2025-04-15 18:43:38
3859,4830,126,Comment 3859: investigating issue 59.,2025-06-27 07:01:54
3860,1747,193,Comment 3860: investigating issue 60.,2024-12-25 10:34:41
3861,1877,35,Comment 3861: investigating issue 61.,2025-09-18 12:00:48
3862,2769,180,Comment 3862: investigating issue 62.,2025-02-08 03:04:36
3863,1787,240,Comment 3863: investigating issue 63.,2025-02-05 00:51:28
3864,2438,248,Comment 3864: investigating issue 64.,2025-09-01 01:34:36
3865,3537,112,Comment 3865: investigating issue 65.,2024-10-21 01:49:39
3866,3559,164,Comment 3866: investigating issue 66.,2025-06-06 03:42:56
3867,4173,74,Comment 3867: investigating issue 67.,2025-08-21 06:35:11
3868,3532,183,Comment 3868: investigating issue 68.,2025-04-23 15:31:55
3869,3182,35,Comment 3869: investigating issue 69.,2025-05-28 19:32:51
3870,4541,292,Comment 3870: investigating issue 70.,2025-09-17 16:29:24
3871,1795,15,Comment 3871: investigating issue 71.,2025-03-11 18:54:24
3872,4028,262,Comment 3872: investigating issue 72.,2025-05-09 16:54:04
3873,4322,53,Comment 3873: investigating issue 73.,2025-03-30 00:47:50
3874,2556,65,Comment 3874: investigating issue 74.,2025-02-04 12:08:17
3875,3345,273,Comment 3875: investigating issue 75.,2025-08-31 16:48:30
3876,3358,59,Comment 3876: investigating issue 76.,2024-09-18 23:54:21
3877,3769,161,Comment 3877: investigating issue 77.,2024-09-20 22:18:41
3878,2596,203,Comment 3878: investigating issue 78.,2024-11-02 15:23:53
3879,813,178,Comment 3879: investigating issue 79.,2025-06-03 20:05:18
3880,2981,50,Comment 3880: investigating issue 80.,2024-10-06 07:08:01
3881,4045,154,Comment 3881: investigating issue 81.,2024-12-06 20:32:52
3882,4608,267,Comment 3882: investigating issue 82.,2025-07-11 09:39:37
3883,4963,196,Comment 3883: investigating issue 83.,2024-11-22 16:51:40
3884,708,191,Comment 3884: investigating issue 84.,2024-09-23 23:34:27
3885,526,250,Comment 3885: investigating issue 85.,2024-10-28 11:10:15
3886,4119,225,Comment 3886: investigating issue 86.,2024-12-09 12:46:21
3887,4856,234,Comment 3887: investigating issue 87.,2024-09-08 16:52:06
3888,649,96,Comment 3888: investigating issue 88.,2025-07-21 16:12:41
3889,4154,110,Comment 3889: investigating issue 89.,2024-12-02 09:25:05
3890,2918,208,Comment 3890: investigating issue 90.,2025-01-11 15:06:26
3891,2137,96,Comment 3891: investigating issue 91.,2024-10-19 10:04:34
3892,3198,25,Comment 3892: investigating issue 92.,2025-06-20 07:49:50
3893,567,50,Comment 3893: investigating issue 93.,2025-07-13 05:42:18
3894,3945,214,Comment 3894: investigating issue 94.,2024-09-10 18:29:42
3895,2813,137,Comment 3895: investigating issue 95.,2025-03-13 06:49:19
3896,2734,78,Comment 3896: investigating issue 96.,2025-07-14 12:57:49
3897,4520,65,Comment 3897: investigating issue 97.,2024-10-24 19:16:43
3898,4954,153,Comment 3898: investigating issue 98.,2025-08-16 04:45:58
3899,685,298,Comment 3899: investigating issue 99.,2024-09-03 13:35:07
3900,1074,127,Comment 3900: investigating issue 100.,2025-01-15 01:45:23
3901,4069,54,Comment 3901: investigating issue 101.,2024-09-27 14:19:24
3902,3882,127,Comment 3902: investigating issue 102.,2024-12-09 11:37:39
3903,2787,232,Comment 3903: investigating issue 103.,2025-06-13 11:11:51
3904,1148,62,Comment 3904: investigating issue 104.,2025-01-21 03:41:48
3905,1967,19,Comment 3905: investigating issue 105.,2025-02-07 03:33:00
3906,2452,261,Comment 3906: investigating issue 106.,2024-10-20 07:53:49
3907,2660,210,Comment 3907: investigating issue 107.,2025-03-16 18:44:00
3908,1675,42,Comment 3908: investigating issue 108.,2025-08-12 14:10:24
3909,1128,41,Comment 3909: investigating issue 109.,2024-10-17 05:00:40
3910,2293,203,Comment 3910: investigating issue 110.,2025-02-12 08:38:30
3911,547,37,Comment 3911: investigating issue 111.,2025-06-29 15:29:28
3912,3727,9,Comment 3912: investigating issue 112.,2024-10-24 08:47:55
3913,4640,276,Comment 3913: investigating issue 113.,2025-09-22 00:56:53
3914,4379,108,Comment 3914: investigating issue 114.,2025-06-01 07:39:08
3915,164,164,Comment 3915: investigating issue 115.,2025-04-24 08:03:26
3916,2419,186,Comment 3916: investigating issue 116.,2025-01-27 20:16:58
3917,895,281,Comment 3917: investigating issue 117.,2024-11-24 09:55:07
3918,1822,49,Comment 3918: investigating issue 118.,2024-12-27 01:16:16
3919,2942,150,Comment 3919: investigating issue 119.,2025-08-12 21:14:36
3920,30,296,Comment 3920: investigating issue 120.,2025-09-25 16:26:16
3921,1582,132,Comment 3921: investigating issue 121.,2024-11-21 20:54:00
3922,1934,184,Comment 3922: investigating issue 122.,2024-09-19 05:02:48
3923,2802,143,Comment 3923: investigating issue 123.,2024-09-07 12:09:09
3924,3683,211,Comment 3924: investigating issue 124.,2025-03-19 00:26:55
3925,3956,57,Comment 3925: investigating issue 125.,2025-06-28 07:54:36
3926,1065,139,Comment 3926: investigating issue 126.,2025-01-29 15:25:02
3927,3351,281,Comment 3927: investigating issue 127.,2024-11-27 13:20:17
3928,1553,46,Comment 3928: investigating issue 128.,2025-04-20 04:40:07
3929,2729,120,Comment 3929: investigating issue 129.,2025-04-09 05:21:36
3930,4529,5,Comment 3930: investigating issue 130.,2025-09-01 12:30:00
3931,1096,12,Comment 3931: investigating issue 131.,2025-08-10 20:51:31
3932,4358,129,Comment 3932: investigating issue 132.,2025-05-29 22:11:06
3933,4244,142,Comment 3933: investigating issue 133.,2025-05-16 08:28:50
3934,4389,155,Comment 3934: investigating issue 134.,2024-10-14 16:31:58
3935,1449,68,Comment 3935: investigating issue 135.,2025-01-06 03:25:30
3936,3634,248,Comment 3936: investigating issue 136.,2025-06-23 21:09:11
3937,48,67,Comment 3937: investigating issue 137.,2024-11-16 00:34:08
3938,4539,28,Comment 3938: investigating issue 138.,2025-07-28 14:22:39
3939,3554,249,Comment 3939: investigating issue 139.,2024-12-09 20:44:29
3940,2751,91,Comment 3940: investigating issue 140.,2025-08-17 03:30:49
3941,4839,99,Comment 3941: investigating issue 141.,2025-04-10 23:42:26
3942,2085,139,Comment 3942: investigating issue 142.,2025-06-02 03:33:35
3943,1007,20,Comment 3943: investigating issue 143.,2025-07-14 15:18:58
3944,3605,251,Comment 3944: investigating issue 144.,2025-04-21 09:38:06
3945,1178,34,Comment 3945: investigating issue 145.,2024-09-08 15:29:22
3946,4561,99,Comment 3946: investigating issue 146.,2024-09-14 04:02:41
3947,3407,107,Comment 3947: investigating issue 147.,2025-04-05 12:29:38
3948,2419,103,Comment 3948: investigating issue 148.,2025-09-18 04:05:13
3949,843,10,Comment 3949: investigating issue 149.,2025-03-20 14:32:27
3950,1369,170,Comment 3950: investigating issue 150.,2025-08-13 18:12:02
3951,2834,139,Comment 3951: investigating issue 151.,2025-01-24 12:54:10
3952,1877,236,Comment 3952: investigating issue 152.,2025-03-06 16:54:44
3953,2766,108,Comment 3953: investigating issue 153.,2025-03-22 01:53:20
3954,4633,234,Comment 3954: investigating issue 154.,2024-12-09 03:13:19
3955,2552,268,Comment 3955: investigating issue 155.,2025-07-25 08:50:23
3956,4262,261,Comment 3956: investigating issue 156.,2025-01-31 04:02:31
3957,1359,83,Comment 3957: investigating issue 157.,2025-05-18 20:36:30
3958,1812,173,Comment 3958: investigating issue 158.,2024-09-23 00:18:40
3959,1510,94,Comment 3959: investigating issue 159.,2025-08-16 00:37:47
3960,3654,134,Comment 3960: investigating issue 160.,2025-07-06 20:08:35
3961,4745,4,Comment 3961: investigating issue 161.,2025-01-30 02:26:15
3962,1885,266,Comment 3962: investigating issue 162.,2025-03-19 12:26:26
3963,4032,57,Comment 3963: investigating issue 163.,2025-02-20 06:40:59
3964,3907,5,Comment 3964: investigating issue 164.,2025-05-24 07:24:54
3965,4325,253,Comment 3965: investigating issue 165.,2025-09-19 00:52:31
3966,2745,72,Comment 3966: investigating issue 166.,2025-01-06 22:47:44
3967,1495,43,Comment 3967: investigating issue 167.,2025-01-05 00:13:36
3968,370,18,Comment 3968: investigating issue 168.,2025-04-27 19:32:02
3969,101,77,Comment 3969: investigating issue 169.,2025-02-16 10:47:10
3970,2304,69,Comment 3970: investigating issue 170.,2024-10-09 07:12:42
3971,1538,116,Comment 3971: investigating issue 171.,2025-09-09 07:59:47
3972,1727,284,Comment 3972: investigating issue 172.,2025-04-24 22:59:10
3973,3056,108,Comment 3973: investigating issue 173.,2025-06-08 09:17:51
3974,270,28,Comment 3974: investigating issue 174.,2024-12-08 21:57:03
3975,795,161,Comment 3975: investigating issue 175.,2025-07-19 03:11:39
3976,1966,279,Comment 3976: investigating issue 176.,2025-02-03 14:38:25
3977,3301,194,Comment 3977: investigating issue 177.,2025-07-22 08:12:21
3978,4636,144,Comment 3978: investigating issue 178.,2025-01-27 04:46:02
3979,3335,174,Comment 3979: investigating issue 179.,2025-06-21 01:56:54
3980,2492,37,Comment 3980: investigating issue 180.,2025-09-10 03:40:10
3981,4441,165,Comment 3981: investigating issue 181.,2024-11-30 07:46:18
3982,1802,159,Comment 3982: investigating issue 182.,2025-04-18 18:43:00
3983,2583,165,Comment 3983: investigating issue 183.,2025-03-13 22:50:29
3984,1324,200,Comment 3984: investigating issue 184.,2025-09-24 10:05:43
3985,4075,98,Comment 3985: investigating issue 185.,2025-09-19 10:48:52
3986,2583,298,Comment 3986: investigating issue 186.,2025-05-02 15:34:44
3987,1280,278,Comment 3987: investigating issue 187.,2025-02-11 22:33:09
3988,727,258,Comment 3988: investigating issue 188.,2025-07-05 13:25:49
3989,892,204,Comment 3989: investigating issue 189.,2025-07-24 21:22:58
3990,3278,118,Comment 3990: investigating issue 190.,2025-03-11 00:34:00
3991,2453,95,Comment 3991: investigating issue 191.,2024-09-29 13:18:52
3992,4942,42,Comment 3992: investigating issue 192.,2024-11-17 06:24:49
3993,2779,133,Comment 3993: investigating issue 193.,2024-11-28 22:07:40
3994,3106,262,Comment 3994: investigating issue 194.,2025-01-14 09:23:06
3995,2420,238,Comment 3995: investigating issue 195.,2025-08-23 00:50:29
3996,47,183,Comment 3996: investigating issue 196.,2025-03-22 21:40:26
3997,4702,59,Comment 3997: investigating issue 197.,2024-10-27 11:48:47
3998,2136,17,Comment 3998: investigating issue 198.,2025-08-01 12:48:21
3999,3042,139,Comment 3999: investigating issue 199.,2025-09-21 08:25:38
4000,3251,181,Comment 4000: investigating issue 0.,2024-11-15 21:27:17
4001,1487,218,Comment 4001: investigating issue 1.,2025-09-12 08:44:27
4002,2241,9,Comment 4002: investigating issue 2.,2025-08-24 08:51:44
4003,2921,116,Comment 4003: investigating issue 3.,2025-05-31 05:50:41
4004,831,103,Comment 4004: investigating issue 4.,2025-03-14 10:47:31
4005,2136,188,Comment 4005: investigating issue 5.,2025-07-20 13:50:52
4006,1346,290,Comment 4006: investigating issue 6.,2025-02-17 12:19:02
4007,1811,155,Comment 4007: investigating issue 7.,2025-05-13 04:58:08
4008,3457,170,Comment 4008: investigating issue 8.,2024-11-25 23:02:01
4009,2742,273,Comment 4009: investigating issue 9.,2024-12-30 20:38:41
4010,1269,110,Comment 4010: investigating issue 10.,2024-10-13 13:20:44
4011,4866,154,Comment 4011: investigating issue 11.,2025-09-15 19:52:52
4012,3286,19,Comment 4012: investigating issue 12.,2025-05-26 08:41:38
4013,4650,219,Comment 4013: investigating issue 13.,2025-08-16 04:08:22
4014,3345,187,Comment 4014: investigating issue 14.,2025-08-04 17:38:42
4015,687,86,Comment 4015: investigating issue 15.,2025-04-02 18:47:08
4016,4625,281,Comment 4016: investigating issue 16.,2025-02-19 07:34:37
4017,1886,153,Comment 4017: investigating issue 17.,2025-03-22 04:39:30
4018,800,160,Comment 4018: investigating issue 18.,2025-06-26 05:39:14
4019,3980,297,Comment 4019: investigating issue 19.,2025-06-28 05:31:45
4020,4764,105,Comment 4020: investigating issue 20.,2024-12-27 21:50:56
4021,3045,85,Comment 4021: investigating issue 21.,2024-11-20 00:00:26
4022,2346,115,Comment 4022: investigating issue 22.,2025-09-05 08:14:06
4023,1747,174,Comment 4023: investigating issue 23.,2025-01-04 13:03:34
4024,391,266,Comment 4024: investigating issue 24.,2025-02-24 03:13:22
